"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"411",2.5993909968642e-262,2.63909172908516,0.026,0.008,1.74320359031707e-257,"0","CYB5R2"
"412",4.25010677751284e-260,4.14632752108278,0.012,0.002,2.85020660713566e-255,"0","MOG.5"
"413",7.97968596777166e-258,3.10992416089337,0.055,0.025,5.35133700370703e-253,"0","SAMMSON"
"414",1.10426435930322e-256,3.15264611188466,0.025,0.007,7.40541764635922e-252,"0","AC026801.1"
"415",1.25710393084315e-254,2.20354410239634,0.159,0.113,8.43039038102036e-250,"0","LANCL1-AS1"
"416",3.80474287861357e-252,3.34858778834284,0.017,0.004,2.55153666925583e-247,"0","AC012511.1"
"417",1.90212315595657e-250,2.36576169842815,0.075,0.039,1.27560183084759e-245,"0","NINJ2-AS1"
"418",3.38925686817736e-246,2.39998185158659,0.039,0.015,2.2729034409371e-241,"0","DDO"
"419",1.29437724462124e-239,2.00141147560982,0.062,0.03,8.68035267787896e-235,"0","ADGRE2"
"420",1.6267684719161e-239,3.3366520523995,0.017,0.004,1.09094347263637e-234,"0","AL109910.1"
"421",3.79135455759499e-239,3.1488647996397,0.021,0.005,2.54255819341435e-234,"0","AC041005.1"
"422",1.78283457891702e-229,2.88168435892146,0.023,0.007,1.19560452531333e-224,"0","DMRT2"
"423",3.97789839445506e-228,2.81370877625724,0.035,0.013,2.66765822128945e-223,"0","MATN1-AS1"
"424",3.08100905674073e-226,2.99979684472593,0.033,0.012,2.06618629363147e-221,"0","MDS2"
"425",1.11991865924799e-225,2.60638779880517,0.032,0.011,7.51039851264887e-221,"0","AL449403.3"
"426",3.29562720021457e-224,3.10108102711019,0.026,0.008,2.2101135130079e-219,"0","AL139330.1"
"427",3.69166430718693e-223,2.43288944082695,0.063,0.032,2.4757039176857e-218,"0","AMOTL2"
"428",6.22260223349816e-223,2.98081195682519,0.018,0.004,4.17300150982854e-218,"0","SLC7A14-AS1"
"429",8.60165763472748e-219,3.22692157106151,0.016,0.003,5.76844364300094e-214,"0","AC007406.4"
"430",2.2405971962401e-212,2.34106749504127,0.092,0.056,1.50258929174254e-207,"0","RAB6C-AS1"
"431",5.39579534373034e-212,3.27333655440617,0.016,0.004,3.61852827341244e-207,"0","FFAR1"
"432",9.10015356516353e-212,2.28254253740574,0.151,0.11,6.10274498386997e-207,"0","AC012459.1"
"433",3.09215878865281e-211,2.66015703346473,0.05,0.023,2.07366352684635e-206,"0","LINC01010"
"434",1.11438207785596e-210,2.62575940958719,0.048,0.022,7.47326909051766e-206,"0","AL512506.3"
"435",4.22797239618229e-210,2.76658455229214,0.025,0.008,2.83536284832777e-205,"0","AL162391.1"
"436",4.92699359772291e-210,2.88481691891233,0.038,0.016,3.30414044650494e-205,"0","AC068707.1"
"437",3.75388320168381e-205,2.3219484602058,0.045,0.02,2.5174291527132e-200,"0","RBP7"
"438",5.0329987516169e-200,2.63113934922611,0.026,0.009,3.37522962280933e-195,"0","DEPDC7"
"439",1.76570354143381e-198,2.54588090691708,0.035,0.014,1.18411610895634e-193,"0","DNAJC22"
"440",3.74551009797755e-195,2.38130764980871,0.066,0.036,2.5118139819057e-190,"0","TMEM246-AS1"
"441",1.48864408111344e-188,2.20378110967305,0.088,0.054,9.98314493676294e-184,"0","NTM-AS1"
"442",7.83552292355108e-183,2.36889506352518,0.022,0.007,5.25465838299182e-178,"0","EVI2B"
"443",2.00059094605964e-173,2.91690043233469,0.023,0.008,1.34163630024651e-168,"0","TREH"
"444",3.09128994773932e-173,2.80367851199376,0.034,0.014,2.07308086475294e-168,"0","AC093330.1"
"445",1.00301303258874e-170,3.55776245138325,0.017,0.005,6.72640599914662e-166,"0","AC092803.2"
"446",4.8952121919917e-168,3.23477760619867,0.015,0.004,3.28282720019347e-163,"0","SLCO1B1"
"447",4.83265136221322e-166,2.06873673126633,0.023,0.008,3.24087265652743e-161,"0","LINC00891"
"448",8.58242073942133e-163,2.135280491392,0.056,0.03,5.75554299627073e-158,"0","CAHM"
"449",1.34446152593618e-162,3.02984147536779,0.02,0.007,9.01622788523318e-158,"0","AL109761.1"
"450",4.22279338753078e-160,2.91453147812769,0.013,0.003,2.83188970154589e-155,"0","FP565260.3"
"451",4.98110057479414e-158,2.06347545976478,0.137,0.102,3.34042566746844e-153,"0","AC109927.1"
"452",1.11627795915698e-157,2.69765652353664,0.046,0.023,7.48598324969855e-153,"0","LINC00870"
"453",7.45401485843203e-157,2.15962686021454,0.133,0.099,4.99881144436169e-152,"0","SPINT2"
"454",4.37939061333585e-155,2.41558036900338,0.093,0.062,2.93690693311529e-150,"0","AC007221.1"
"455",5.48892376110606e-151,3.13445701219472,0.017,0.006,3.68098205267295e-146,"0","LINC01221"
"456",9.46503084954069e-151,2.93826991013853,0.032,0.014,6.34743898831898e-146,"0","AC023283.1"
"457",3.1107709441924e-149,2.51453145505265,0.062,0.036,2.0861452105943e-144,"0","MND1"
"458",6.01064013570743e-149,3.49051862268744,0.011,0.002,4.03085548780812e-144,"0","IFNA13"
"459",3.70721010716716e-146,2.9408952953893,0.014,0.004,2.48612924206844e-141,"0","AC009090.3"
"460",2.36715320031222e-141,2.11509723576186,0.025,0.01,1.58746027919338e-136,"0","AC068193.1"
"461",2.57906175678164e-140,2.87365569109565,0.023,0.009,1.72957039533291e-135,"0","TMEM171"
"462",2.0465604366545e-139,2.11613221629357,0.054,0.031,1.37246436002924e-134,"0","AC137494.1"
"463",1.49931784494242e-138,2.65317301496378,0.031,0.014,1.00547253317528e-133,"0","AC093791.2"
"464",2.3914307735914e-137,2.02282000409339,0.044,0.023,1.60374130538587e-132,"0","C18orf54"
"465",2.38958115352209e-136,2.7384755193229,0.027,0.012,1.60250091317499e-131,"0","LSMEM2"
"466",1.33122649723041e-135,3.15586260982319,0.013,0.003,8.92747113572657e-131,"0","DMBT1"
"467",8.88116096528402e-135,2.53077044880451,0.022,0.009,5.95588416653877e-130,"0","AC009090.4"
"468",4.72870735363925e-133,3.39991526151816,0.016,0.005,3.17116572549755e-128,"0","AL031587.1"
"469",8.65768750376526e-132,2.23246375639296,0.091,0.063,5.80601839377506e-127,"0","FANCB"
"470",2.14083661911324e-131,2.6230060513428,0.022,0.008,1.43568785350972e-126,"0","GSN-AS1"
"471",2.86988078525747e-130,2.72690633665333,0.019,0.007,1.92459945220936e-125,"0","NCKAP5-AS1"
"472",5.44535717697021e-130,2.63776550369187,0.032,0.015,3.65176543001976e-125,"0","C21orf91-OT1"
"473",1.13498610502991e-129,2.24173809047263,0.166,0.14,7.61144381755159e-125,"0","PDE6B"
"474",6.91456026588233e-127,2.0226550245013,0.083,0.056,4.63704240550601e-122,"0","AC110285.2"
"475",4.79070617401215e-126,2.18839184842495,0.109,0.08,3.21274337441602e-121,"0","AC073342.1"
"476",1.06928964173e-124,2.18414231843365,0.037,0.019,7.17087019536973e-120,"0","DNM1P47"
"477",5.52777722014676e-124,3.20042134718175,0.011,0.003,3.70703795937482e-119,"0","AOX3P"
"478",5.03432865206334e-123,3.26974434868422,0.011,0.003,3.37612148064672e-118,"0","AL353732.1"
"479",2.98545680731303e-122,2.20220073792631,0.018,0.007,2.00210704412027e-117,"0","NGFR"
"480",1.60324560600473e-119,2.31797534116637,0.035,0.018,1.07516856829889e-114,"0","TWF1P1"
"481",9.89347406875045e-119,3.69520100555927,0.01,0.002,6.63476157998543e-114,"0","AL158829.1"
"482",2.73773764934436e-118,2.48026684123014,0.035,0.018,1.83598162240332e-113,"0","AC096677.1"
"483",6.68284685083982e-116,2.86719321725537,0.014,0.004,4.4816507551102e-111,"0","AL162391.2"
"484",2.79598047662485e-111,2.55811167803254,0.012,0.004,1.87504042723416e-106,"0","AP001059.1"
"485",9.43260876170835e-111,3.30243806347101,0.012,0.004,6.32569608777686e-106,"0","AC005329.3"
"486",4.86770845042694e-109,2.63287499155358,0.05,0.03,3.26438264102531e-104,"0","FAM53B-AS1"
"487",1.63463476618563e-107,2.94920852304881,0.012,0.004,1.09621876689941e-102,"0","AL135784.1"
"488",5.06538002020242e-106,2.12768911124654,0.028,0.013,3.39694514914814e-101,"0","AL359094.1"
"489",1.70847999478434e-104,2.22914319409588,0.024,0.011,1.14574085410227e-99,"0","AC135507.1"
"490",2.44965987971128e-102,2.35278401431923,0.067,0.044,1.64279090853198e-97,"0","CPB2"
"491",1.57326746834344e-101,2.2128009850697,0.156,0.131,1.05506462962047e-96,"0","ANKRD18A"
"492",4.82531784007069e-101,2.14680124822999,0.016,0.006,3.2359546499082e-96,"0","DTHD1"
"493",1.68548311497556e-99,2.27919055812651,0.016,0.006,1.13031868656491e-94,"0","PLXNB3"
"494",6.18690626825316e-98,2.51960486443988,0.032,0.016,4.14906308161593e-93,"0","BTBD16"
"495",1.61961044573278e-97,2.36388999961862,0.025,0.012,1.08614315711732e-92,"0","DNAH17-AS1"
"496",2.06835643173393e-92,2.82733338089379,0.02,0.009,1.38708119024941e-87,"0","AL590783.1"
"497",6.08948966299734e-92,2.08651742456973,0.033,0.018,4.08373355779928e-87,"0","DAAM2-AS1"
"498",6.52798051236329e-90,2.61076900403965,0.01,0.003,4.37779429120107e-85,"0","HOXD1"
"499",5.67637491302841e-89,2.04087835248873,0.059,0.039,3.80669054417512e-84,"0","LLGL1"
"500",6.99239057151982e-89,2.31142065208749,0.02,0.009,4.68923696507262e-84,"0","KCNJ2-AS1"
"501",1.24219257146328e-88,2.54674577406412,0.03,0.016,8.33039182274707e-84,"0","AL139289.1"
"502",8.83899941423031e-88,2.24846498403319,0.023,0.011,5.92760978717113e-83,"0","AC270153.1"
"503",6.1220562422309e-87,2.30896092500849,0.057,0.037,4.10557335716489e-82,"0","AC108449.1"
"504",2.57499996846675e-84,2.17735009091737,0.048,0.031,1.72684647885317e-79,"0","AP000944.5"
"505",8.37860730136006e-80,2.10013217433524,0.079,0.058,5.61886162843809e-75,"0","CHODL"
"506",1.29004263935153e-79,2.56582446569822,0.041,0.025,8.65128394801921e-75,"0","AC011997.2"
"507",2.66271530812851e-79,2.32873389619593,0.048,0.031,1.78567013993714e-74,"0","LINC01098"
"508",7.70467520729123e-79,2.71865865328589,0.02,0.009,5.16690928751365e-74,"0","AC010491.2"
"509",9.49190118006718e-78,2.27266245141896,0.037,0.022,6.36545876937665e-73,"0","AC068025.1"
"510",1.25504947902551e-77,2.18412066494938,0.029,0.016,8.41661281624085e-73,"0","AL121987.1"
"511",1.20359276795845e-76,2.05865628035141,0.035,0.02,8.07153382048293e-72,"0","AC011921.1"
"512",3.15435945378017e-75,2.62489757597984,0.052,0.035,2.11537653689406e-70,"0","PSG8-AS1"
"513",1.8751075403699e-74,2.32277805886963,0.032,0.018,1.25748461872286e-69,"0","AL033384.2"
"514",3.3635381493706e-73,2.59066996834831,0.022,0.011,2.25565595373091e-68,"0","C9orf170"
"515",1.0162171992235e-72,2.62005794686547,0.018,0.009,6.81495578143265e-68,"0","AC092881.2"
"516",2.35833937263941e-71,2.71955640592031,0.015,0.007,1.58154955007944e-66,"0","AC091214.1"
"517",1.93815769747332e-68,2.53706791815047,0.013,0.005,1.29976731507956e-63,"0","AC008060.1"
"518",8.25821857709717e-68,2.41840779239495,0.022,0.012,5.5381265421729e-63,"0","AC016383.2"
"519",1.7716577078345e-67,2.34192845535055,0.017,0.008,1.18810909202797e-62,"0","AC013442.2"
"520",4.27521526245833e-61,2.18079223803282,0.017,0.009,2.8670448593098e-56,"0","HMSD"
"521",1.98323282475369e-60,2.33194837901983,0.022,0.012,1.32999559693632e-55,"0","AC011825.3"
"522",5.97474647760523e-60,2.16312139234035,0.016,0.008,4.00678448281162e-55,"0","ICOSLG"
"523",9.79313270794783e-60,2.42251782603664,0.012,0.005,6.56747065660398e-55,"0","AC009974.2"
"524",1.91669465702731e-58,2.98720070582263,0.013,0.006,1.28537377089565e-53,"0","AC142116.2"
"525",6.18307303205037e-58,2.13114995276605,0.059,0.043,4.14649243675362e-53,"0","CCDC150"
"526",3.51262754977417e-56,2.73935388900637,0.011,0.005,2.35563828742955e-51,"0","AL162595.2"
"527",2.4880022891767e-55,2.39264335293586,0.012,0.005,1.66850409516768e-50,"0","AL035588.1"
"528",4.77034134953433e-54,2.39060090759366,0.011,0.005,3.19908631582471e-49,"0","LINC01549"
"529",2.47012552509984e-52,2.57500914410561,0.018,0.009,1.65651557964245e-47,"0","YEATS2-AS1"
"530",1.73275533198439e-50,2.18656234036692,0.019,0.01,1.16202038073537e-45,"0","LACC1"
"531",5.26287958781183e-50,2.52199492290184,0.019,0.01,3.52939230917837e-45,"0","LINC00351"
"532",7.19733324682023e-49,2.11280810320921,0.023,0.014,4.82667562198258e-44,"0","CSTF3-DT"
"533",8.88794055589712e-49,2.07685816495198,0.025,0.015,5.96043069559572e-44,"0","AC114485.1"
"534",1.81004169280068e-48,2.70724435022503,0.011,0.005,1.21385016002599e-43,"0","CCDC13-AS1"
"535",3.20821741789675e-47,2.07978227650406,0.014,0.007,2.15149476478992e-42,"0","AP001830.1"
"536",1.17461872128584e-46,2.41218100033601,0.016,0.009,7.87722806868711e-42,"0","AP005242.1"
"537",2.56420151888187e-45,2.52858299404899,0.011,0.005,1.71960482259256e-40,"0","AC015845.1"
"538",6.24377661762291e-45,2.3059119410454,0.038,0.026,4.18720147531028e-40,"0","AL442071.2"
"539",9.58909225321502e-44,2.09956026803903,0.064,0.05,6.43063704685106e-39,"0","AP003100.2"
"540",4.48634551598752e-43,2.41101016384131,0.019,0.011,3.00863302993155e-38,"0","BOK-AS1"
"541",3.39272666634738e-42,2.24944801644917,0.013,0.007,2.27523035698588e-37,"0","AC020904.2"
"542",5.65766447581882e-41,2.66911451506845,0.012,0.006,3.79414295077362e-36,"0","AC005920.1"
"543",8.94897594536043e-40,2.68897101290511,0.011,0.005,6.00136224847761e-35,"0","LINC02445"
"544",8.11540250015938e-39,2.43265890964778,0.013,0.007,5.44235122465688e-34,"0","AL513128.3"
"545",1.17892894880716e-36,2.22627627140663,0.037,0.027,7.90613331649059e-32,"0","AC025180.1"
"546",1.48042445091919e-36,2.0242603105393,0.037,0.026,9.92802245275425e-32,"0","AC109492.1"
"547",3.08686177355218e-36,2.02778444893047,0.04,0.029,2.07011124257956e-31,"0","PEX11G"
"548",4.82474210342485e-36,2.2593260922106,0.015,0.008,3.23556854939877e-31,"0","GINS4"
"549",9.65654556248954e-35,2.08151247380732,0.023,0.015,6.47587258511674e-30,"0","AC099343.5"
"550",1.59636198920099e-34,2.30999819231273,0.026,0.018,1.07055227719797e-29,"0","AC136489.1"
"551",1.15009012991155e-33,2.03992364161831,0.024,0.016,7.71273442921285e-29,"0","CAPN9"
"552",5.88367231939139e-29,2.43580730948568,0.03,0.021,3.94570833083026e-24,"0","AC010145.1"
"553",8.62332478531165e-29,2.07750177458026,0.054,0.043,5.7829740675257e-24,"0","FAM53A"
"554",2.75041900319e-24,2.33840361487757,0.014,0.009,1.84448599191928e-19,"0","ODAPH"
"555",7.09489890703493e-24,2.35237497377029,0.019,0.013,4.75798110503576e-19,"0","PLCH2"
"556",4.28206145616646e-23,2.04213846829188,0.01,0.006,2.87163605373435e-18,"0","GDNF"
"557",7.96949547528167e-23,2.35487880380472,0.025,0.018,5.34450305563339e-18,"0","LMF1-AS1"
"558",5.08733820666779e-22,2.1431441556626,0.028,0.021,3.41167074815555e-17,"0","AP000944.7"
"559",1.03409175771347e-21,2.47798529517758,0.017,0.011,6.93482614557809e-17,"0","AC015914.1"
"560",1.93347861363203e-20,2.03216491059682,0.039,0.031,1.29662942787391e-15,"0","AC025442.2"
"561",6.56311809445226e-20,2.02038580624995,0.029,0.022,4.40135825650158e-15,"0","CCNB3"
"562",1.55646861224552e-19,2.15290753971578,0.01,0.006,1.04379898074409e-14,"0","ARHGAP23.1"
"563",4.15445919748523e-19,2.57821822149579,0.01,0.006,2.78606342701755e-14,"0","AL139023.1"
"564",2.08602676599866e-18,2.3938195460404,0.012,0.007,1.39893126981402e-13,"0","AL357141.1"
"565",4.06305668637734e-18,2.28932482554926,0.012,0.008,2.72476707501837e-13,"0","AC025465.1"
"566",5.1352214616358e-18,2.39511533327269,0.01,0.006,3.4437822166022e-13,"0","NAIPP4"
"567",6.00213723860825e-16,2.00716272311868,0.034,0.028,4.02515327495547e-11,"0","TACR3"
"568",1.52980855375205e-15,2.30070355414608,0.011,0.007,1.0259202123172e-10,"0","AC005682.1"
"569",1.24326420219403e-14,2.3731683459374,0.018,0.014,8.33757839275362e-10,"0","LINC02177"
"570",1.74721881119967e-13,2.36238687270779,0.013,0.009,1.17171987916672e-08,"0","AC138360.1"
"571",1.34251860030655e-12,2.03925715345998,0.021,0.016,9.0031982373758e-08,"0","PRR7-AS1"
"572",1.64236689417212e-11,2.11571346909829,0.01,0.007,1.10140408656971e-06,"0","AP000755.2"
"573",2.09665027549613e-11,2.15263362507437,0.047,0.041,1.40605560775321e-06,"0","PA2G4P6"
"574",2.5279227897838e-11,2.23791510098765,0.033,0.027,1.69527558128481e-06,"0","AL109838.1"
"575",5.23975757841301e-11,2.29175251236324,0.011,0.007,3.51388622723533e-06,"0","AC111152.2"
"576",3.27012770228433e-10,2.05910638851899,0.018,0.014,2.19301303970592e-05,"0","PTPRH"
"577",9.41336301129618e-09,2.16961919295164,0.012,0.009,0.000631278950263544,"0","AP001605.1"
"578",4.26438031808316e-07,2.06515713723152,0.012,0.01,0.0285977872891293,"0","EQTN"
"579",1.20430533241413e-06,2.66937023567007,0.012,0.009,0.0807631242023565,"0","ATP6V0D2"
"580",0.000105073940185481,2.47953490769525,0.011,0.009,1,"0","FOLH1B"
"581",0.000186249015685411,2.25548474426717,0.013,0.011,1,"0","LINC02503"
"582",0.00036287382722496,2.24959540368048,0.013,0.011,1,"0","AC009063.3"
"583",0,2.75513772963942,0.596,0.403,0,"1","RGS4"
"584",0,2.65545836952233,0.738,0.552,0,"1","NEFL"
"585",0,2.59964115313977,0.761,0.576,0,"1","ENC1"
"586",0,2.55750341689851,0.639,0.461,0,"1","YWHAH"
"587",0,2.65288827679798,0.812,0.637,0,"1","CALM3"
"588",0,2.5795695824459,0.592,0.426,0,"1","TUBB2A"
"589",0,2.66965011834601,0.591,0.428,0,"1","NEFM"
"590",0,2.57503368349603,0.738,0.58,0,"1","THY1"
"591",0,2.67296495165863,0.651,0.493,0,"1","NORAD"
"592",0,2.54588471497942,0.62,0.467,0,"1","BEX1"
"593",0,2.40320734706606,0.737,0.587,0,"1","OLFM1"
"594",0,2.59949962263421,0.84,0.691,0,"1","TUBA1B"
"595",0,2.57081253873833,0.559,0.416,0,"1","TSPYL1"
"596",0,2.53204144332469,0.898,0.755,0,"1","NRGN"
"597",0,2.58201072306621,0.624,0.484,0,"1","CREG2"
"598",0,2.43684548221465,0.735,0.603,0,"1","STMN2"
"599",0,2.50890681472203,0.456,0.324,0,"1","CTXN1"
"600",0,2.16156040941097,0.797,0.673,0,"1","VSNL1"
"601",0,2.44524915096586,0.516,0.393,0,"1","SNCB"
"602",0,2.43977148635947,0.676,0.555,0,"1","ARPP19"
"603",0,2.41742959660861,0.549,0.429,0,"1","PHYHIP"
"604",0,2.279289443334,0.688,0.568,0,"1","CCK"
"605",0,2.34888176647092,0.687,0.572,0,"1","STMN1"
"606",0,2.68028084797932,0.376,0.264,0,"1","DIRAS1"
"607",0,2.29664187924246,0.711,0.6,0,"1","LMO4"
"608",0,2.31304806589952,0.562,0.452,0,"1","SLC17A7"
"609",0,2.4244766250984,0.721,0.612,0,"1","YWHAG"
"610",0,2.37563834072255,0.732,0.624,0,"1","YWHAB"
"611",0,2.22439595985924,0.579,0.473,0,"1","PCSK1N"
"612",0,2.32672389082302,0.555,0.45,0,"1","TSPAN7"
"613",0,2.62222916557528,0.697,0.592,0,"1","MAP1A"
"614",0,2.81035320133236,0.327,0.223,0,"1","IPCEF1"
"615",0,2.43422593549633,0.437,0.333,0,"1","SYN1"
"616",0,2.35124925406678,0.46,0.357,0,"1","RAB3A"
"617",0,2.70959049294817,0.315,0.212,0,"1","SNN"
"618",0,2.32490534486818,0.767,0.664,0,"1","CAMK2N1"
"619",0,2.5265926589533,0.575,0.473,0,"1","AUXG01000058.1"
"620",0,2.64783662600731,0.442,0.34,0,"1","DIRAS2"
"621",0,2.33417267420649,0.609,0.513,0,"1","BEX3"
"622",0,2.49590272549658,0.447,0.353,0,"1","NPTX1"
"623",0,2.00249887630082,0.759,0.665,0,"1","BASP1"
"624",0,2.20761188555178,0.474,0.38,0,"1","CCDC85B"
"625",0,2.7075417993885,0.367,0.273,0,"1","CDK5R1"
"626",0,2.1380544567659,0.882,0.789,0,"1","CHN1"
"627",0,2.49013188604915,0.422,0.33,0,"1","SYT4"
"628",0,2.38201825507487,0.399,0.308,0,"1","RTL8C"
"629",0,2.46384203862425,0.445,0.355,0,"1","CEND1"
"630",0,2.20662505082096,0.83,0.74,0,"1","HSP90AB1"
"631",0,2.21772371247363,0.541,0.452,0,"1","EEF1A2"
"632",0,2.60398969565539,0.304,0.216,0,"1","NAP1L5"
"633",0,2.33656468160841,0.414,0.326,0,"1","ARHGDIG"
"634",0,2.6665986456426,0.951,0.865,0,"1","CALM1"
"635",0,2.42712340090811,0.541,0.456,0,"1","PGM2L1"
"636",0,2.39530908129748,0.547,0.463,0,"1","TOMM20"
"637",0,2.26330492413285,0.539,0.455,0,"1","AP2M1"
"638",0,2.40276272546362,0.402,0.318,0,"1","NRN1"
"639",0,2.58621536975999,0.282,0.198,0,"1","TPRG1L"
"640",0,2.2635537820839,0.363,0.279,0,"1","GNG3"
"641",0,2.10065121162309,0.726,0.643,0,"1","UCHL1"
"642",0,2.37718740461901,0.502,0.42,0,"1","PNMA2"
"643",0,2.38631036160924,0.58,0.498,0,"1","RAB6B"
"644",0,2.24530610727858,0.513,0.432,0,"1","NCDN"
"645",0,2.43624387540876,0.364,0.283,0,"1","FBXL16"
"646",0,2.21939569857867,0.422,0.341,0,"1","TUBA4A"
"647",0,2.20419432280605,0.656,0.576,0,"1","DYNLL1"
"648",0,2.13301841027783,0.492,0.412,0,"1","TPI1"
"649",0,2.58576509752531,0.289,0.209,0,"1","CDKN2D"
"650",0,2.50245507120095,0.325,0.246,0,"1","NAP1L2"
"651",0,2.17610425784629,0.821,0.742,0,"1","PEBP1"
"652",0,2.38725601627439,0.36,0.282,0,"1","ATP6V1F"
"653",0,2.1694203117789,0.562,0.485,0,"1","CFL1"
"654",0,2.42836036543948,0.397,0.322,0,"1","SCOC"
"655",0,2.58432022938007,0.239,0.164,0,"1","RTN3P1"
"656",0,2.26985538882729,0.317,0.243,0,"1","SNCG"
"657",0,2.20604507884046,0.604,0.53,0,"1","EIF4A2"
"658",0,2.41315420148319,0.468,0.395,0,"1","SULT4A1"
"659",0,2.36277044170376,0.355,0.282,0,"1","NAP1L3"
"660",0,2.21625679182465,0.594,0.522,0,"1","ENO2"
"661",0,2.57853343437049,0.21,0.139,0,"1","DDN"
"662",0,2.24828527306085,0.638,0.568,0,"1","FAIM2"
"663",0,2.22047382923224,0.359,0.289,0,"1","TUBB4B"
"664",0,2.37057577352252,0.462,0.392,0,"1","BEX4"
"665",0,2.56550360499255,0.273,0.204,0,"1","DYNLT3"
"666",0,2.46245495323354,0.294,0.226,0,"1","SPRYD3"
"667",0,2.25825001010288,0.487,0.42,0,"1","TAGLN3"
"668",0,2.42901299421651,0.302,0.235,0,"1","VGF"
"669",0,2.60661817909242,0.245,0.179,0,"1","CNIH2"
"670",0,2.74091027340655,0.237,0.171,0,"1","NEUROD2"
"671",0,2.53544611128062,0.294,0.228,0,"1","PNMA8A"
"672",0,2.37250606963452,0.34,0.278,0,"1","HPCA"
"673",0,2.39978137713642,0.318,0.256,0,"1","TSPYL4"
"674",0,2.56192427045106,0.23,0.168,0,"1","NEFH"
"675",0,2.65457875903878,0.258,0.197,0,"1","C1orf115"
"676",0,2.21151165835794,0.384,0.323,0,"1","CYCS"
"677",0,2.3997174309946,0.374,0.313,0,"1","INA"
"678",0,2.24649806820644,0.364,0.303,0,"1","GPX4"
"679",0,2.37145789909361,0.454,0.393,0,"1","STMN3"
"680",0,2.43018343264105,0.397,0.337,0,"1","PDP1"
"681",0,2.21604352550023,0.573,0.513,0,"1","NDRG4"
"682",0,2.22890573102894,0.41,0.351,0,"1","DYNLL2"
"683",0,2.27064078564136,0.485,0.426,0,"1","BEX2"
"684",0,2.236849910037,0.382,0.324,0,"1","GHITM"
"685",0,2.18026787971513,0.524,0.466,0,"1","TLE5"
"686",0,2.23396711677167,0.653,0.596,0,"1","PRNP"
"687",0,2.45569000755313,0.26,0.204,0,"1","PCP4"
"688",0,2.39386238167891,0.356,0.3,0,"1","ATXN7L3B"
"689",0,2.57131293739156,0.239,0.183,0,"1","ATXN7L3"
"690",0,2.53886028844877,0.289,0.233,0,"1","SCN2B"
"691",0,2.47645177745844,0.235,0.18,0,"1","CDK5R2"
"692",0,2.5642222729962,0.24,0.186,0,"1","RFK"
"693",0,2.44332492459236,0.354,0.301,0,"1","HPCAL4"
"694",0,2.04297663856906,0.45,0.397,0,"1","RPL15"
"695",0,2.14211922653653,0.345,0.292,0,"1","MRFAP1"
"696",0,2.3326822851371,0.334,0.281,0,"1","CHGB"
"697",0,2.44787832459056,0.957,0.905,0,"1","MAP1B"
"698",0,2.13960639284737,0.637,0.586,0,"1","SELENOW"
"699",0,2.15509891630427,0.426,0.376,0,"1","NAT8L"
"700",0,2.0281667024293,0.571,0.521,0,"1","GABRA1"
"701",0,2.26431792737255,0.37,0.321,0,"1","MLLT11"
"702",0,2.30356367672897,0.409,0.36,0,"1","MTPN"
"703",0,2.23673914757839,0.556,0.508,0,"1","NAPB"
"704",0,2.06544672218183,0.48,0.433,0,"1","EID1"
"705",0,2.02152577440451,0.824,0.777,0,"1","ATP1B1"
"706",0,2.3307906974793,0.456,0.411,0,"1","NUDT3"
"707",0,2.33951846325593,0.369,0.324,0,"1","ZBTB18"
"708",0,2.12749793698667,0.369,0.324,0,"1","HOPX"
"709",0,2.13688904164328,0.348,0.303,0,"1","B4GAT1"
"710",0,2.24432918463836,0.472,0.427,0,"1","SCN3B"
"711",0,2.36280246461187,0.249,0.205,0,"1","SUMO3"
"712",0,2.2886930835001,0.289,0.245,0,"1","PEG10"
"713",0,2.17737982301075,0.315,0.271,0,"1","RAN"
"714",0,2.28102240544565,0.433,0.389,0,"1","CBX6"
"715",0,2.0587662688735,0.403,0.36,0,"1","MARCKS"
"716",0,2.25886240263616,0.355,0.313,0,"1","HTR2A"
"717",0,2.31628607305336,0.262,0.221,0,"1","AP1S1"
"718",0,2.24339959497032,0.351,0.31,0,"1","PGRMC1"
"719",0,2.03058077832191,0.401,0.362,0,"1","PTMS"
"720",0,2.05706615819431,0.332,0.294,0,"1","TMEM160"
